tid,admg,tdmg,afrg,tfrg,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
18193,312,1184,0.64,2.67,-166.37,-137.32,-108.77,-80.23,-52.18,-24.64,3.41,30.95,58.99,86.54,114.08,141.63,169.17,196.71,224.76,253.31,281.35,310.4,339.44,368.49,398.54,428.08,458.63,489.18,521.23,553.29,585.84,618.89,652.94,687.5,722.06,757.11,793.67,829.73,866.85,904.06,937.9,967.01,991.9,1010.58,1022.73,1033.8,1044.24,1054.58,1064.9,1075.08,1085.44,1095.78,1106.1,1116.64,1127.26,1138.14,1148.89,1159.94,1170.91,1181.97,1193.27,1204.47,1215.51,1226.67,1238.03,1249.55,1260.88,1272.26,1283.64,1295.52,1307.09,1319.13,1331.06,1343.24,1355.26,1367.44,1379.67,1392.26,1405.09,1417.91,1430.99,1443.79,1457.06,1470.63,1485.25,1500.09,1515.37,1530.97,1546.57,1563.56,1579.28,1595.99,1614.28,1632.66,1651.31,1671.85,1693.77,1717.15,1738.82,1765.66,1793.15,1824.52,1865,1917.92
18209,756,1830,0.53,1.29,38.23,77.94,119.72,158.52,199.11,238.39,276.85,318.19,356.66,394.31,433.93,472.83,512.17,550.92,588.61,625.04,662.98,700.23,736.64,773.42,808.95,844.08,877.58,910.68,941.69,968.53,993.35,1015,1032.83,1049.31,1064.74,1079.9,1094.95,1109.8,1124.69,1138.54,1152.62,1166.46,1180.54,1194.48,1208.62,1222.32,1235.98,1249.76,1262.99,1276.28,1289.46,1303,1316.08,1329.13,1342.67,1355.78,1368.84,1382.15,1394.87,1407.03,1420.3,1433.73,1446.25,1459.11,1473.37,1486.71,1499.56,1513.07,1525.47,1538.1,1551.38,1564.32,1577.24,1589.97,1603.04,1616.8,1629.87,1643.32,1656.31,1669.77,1682.83,1696.69,1708.85,1723.32,1737.76,1751.16,1767.61,1782.27,1797.39,1812.79,1826.34,1840.89,1857.98,1871.95,1895.89,1912.32,1935.9,1955.03,1980.24,2008.58,2032.62,2061.34,2095.28,2154.04
18433,608,1482,0.57,1.5,-85.07,-53.09,-19.05,15.21,51.54,86.26,120.98,154.79,192.94,229.03,265.12,301.9,338.45,374.54,411.32,448.56,483.96,520.74,555.46,590.64,625.59,661.25,696.18,729.3,763.8,798.98,831.64,864.15,896.06,926.44,954.74,980.64,1003.81,1022.88,1039.3,1054.92,1069.33,1083.06,1097.25,1111.61,1125.91,1139.46,1153.09,1166.63,1180.83,1194.62,1208.16,1221.89,1235.22,1248.66,1262.51,1276.7,1290.32,1303.87,1317.94,1331.96,1346.03,1359.42,1373.37,1387.11,1400.77,1415.19,1429.66,1443.29,1458.73,1473.38,1488.36,1502.54,1516.68,1531.1,1545.06,1558.95,1572.45,1586.92,1601.51,1616.1,1631.15,1646.08,1662.77,1678.79,1695.32,1713.28,1729.83,1748.35,1768.5,1790.68,1807.16,1829.86,1848.75,1876.78,1894,1917.45,1940.15,1965.39,1985.86,2015.16,2054,2127.96,2174.02,2225.96
18449,750,1997,0.55,1.53,43.94,82.42,121.52,159.09,197.27,234.24,276.36,316.36,354.24,392.58,432.58,472.88,512.58,551.06,591.97,631.52,672.12,712.58,751.36,789.39,828.18,866.67,901.67,935.88,966.23,992.55,1015.64,1033.04,1048.39,1063.09,1076.98,1090.9,1105.36,1119.15,1132.98,1146.23,1160.56,1174.21,1188.13,1201.61,1215.48,1229.42,1243.15,1257.03,1271.42,1284.98,1298.09,1311.42,1325.05,1339.2,1352.08,1366.28,1380.2,1395.05,1408.8,1422.55,1436.4,1450.55,1465,1479.4,1493.12,1506.59,1520.81,1535.41,1550.89,1565.49,1580.17,1594.96,1609.64,1623.51,1640.9,1656.76,1669.97,1686.21,1701.83,1718.81,1739.08,1755.34,1771.51,1785.97,1798.97,1814.28,1838.69,1852.79,1867.12,1880.66,1906.65,1921.02,1935.06,1953.79,1965.41,1985.13,2022.65,2045.29,2066.99,2087.93,2127.51,2163.84,2214.55,2253.25
18689,564,1121,1.06,2.31,-212.36,-189.7,-169.25,-149.1,-129.36,-109.91,-90.76,-70.81,-51.66,-33.43,-15.41,3.54,21.77,39.5,57.57,75.67,93.4,111.26,129.07,147.51,165.75,184.19,202.42,220.86,239.51,258.25,276.9,296.22,315.79,335.44,355.39,376.34,397.37,418.74,441.03,463.28,485.94,509.53,533.11,557.78,582.58,608.47,635.69,663.79,692.39,722.12,752.57,783.68,814.12,844.73,876.18,908.71,939.94,970.97,999.31,1023.54,1046.49,1069.17,1090.14,1110.75,1132.06,1152.91,1174.77,1194.53,1215.38,1235.78,1256.21,1277.56,1298.98,1320.37,1343.38,1364.31,1387,1410.05,1430.98,1452.13,1473.71,1499.02,1520.72,1541.53,1562.15,1586.42,1609.77,1631.31,1656.54,1677.63,1700.52,1724.68,1744.64,1775.37,1798.54,1819.85,1849.78,1879.13,1903.33,1932.34,1961.72,2008.69,2048.69,2126.08
51201,457,848,0.99,1.9,-175.98,-136.85,-105.92,-71.83,-41.11,-5.35,29.37,75.46,119.85,170.14,219.37,262.09,315.95,367.92,423.69,469.97,514.8,568.24,618.31,666.28,707.52,750.24,788.74,835.04,876.91,913.1,949.08,982.79,1013.86,1040.33,1064.18,1087.2,1107.73,1128.36,1154.38,1178.8,1198.76,1219.39,1239.19,1259.57,1279.42,1300.47,1319.18,1338.62,1357.23,1379.52,1400.62,1424,1447.18,1469.37,1489.99,1512.13,1532.45,1548.42,1570.87,1594.45,1609.8,1627.58,1648.16,1670.87,1692.43,1713.95,1730.74,1751.43,1771.64,1788.03,1804.77,1819.59,1829.45,1848.89,1861.18,1889.43,1912.64,1928.93,1949.67,1973.71,2004.62,2027.16,2040.9,2059.41,2081.44,2091.91,2110.47,2130.13,2169.99,2183.36,2190.92,2204.3,2207.1,2215.5,2262.06,2263.5,2268.43,2336.44,2344.95,2403.27,2433.49,2463.71,2632.2,2725.46
51457,427,865,0.98,2.08,-198.7,-161.2,-127.68,-94.43,-60.63,-26.33,7.19,42.6,77.38,113.35,149.24,185.42,221.66,258.39,294.98,331.51,369.01,405.46,441.15,478.92,514.54,550.99,587.93,624.94,661.89,698.06,734.23,769.92,804.49,840.11,874.68,909.21,943.61,974.49,1001.89,1023.97,1044.36,1063.89,1083.19,1101.99,1119.18,1136.86,1155.39,1173.82,1191.53,1209.81,1226.9,1245.14,1262.24,1278.3,1296.36,1313.51,1329.42,1346.67,1363.79,1380.79,1396.33,1412.83,1429.36,1445.86,1462.86,1479.36,1496.61,1512.08,1529.45,1546.05,1560.49,1576.96,1591.84,1607.72,1622.67,1638.08,1653.49,1670.39,1685.9,1702.52,1717.84,1733.59,1746.86,1760.02,1776.03,1792.31,1810.74,1825.47,1844.27,1866.06,1880.23,1892.31,1906.6,1926.62,1948.19,1971.11,1989.73,2008.62,2036.49,2064.51,2092.9,2113.42,2127.3,2187.58
51473,395,813,0.58,1.32,-80.21,-37.01,4.89,59.8,100.43,137.46,177.23,217.17,254.55,289.1,325.53,363.51,401.83,442.62,481.45,514.3,548.76,584.08,614.87,646.86,682.27,721.86,754.2,787.47,824.33,861.83,895.32,932.69,963.48,994.58,1019.11,1042.43,1065.13,1087.92,1107.61,1130.25,1152.2,1173.53,1193.68,1214.16,1237.07,1257.97,1279.29,1303.15,1324.78,1349.38,1371.96,1392.44,1417.35,1446.06,1467.27,1490.4,1512.56,1531.99,1552.13,1571.04,1594.05,1614.74,1635.22,1655.79,1682.82,1706.78,1723.98,1742.66,1763.98,1781.91,1806.3,1832.7,1847.91,1870.38,1890.76,1920.5,1938.25,1948.18,1970.55,1984.79,2001.58,2025.43,2049.92,2080.43,2113.04,2145.79,2156.42,2160.74,2174.69,2202.96,2256.81,2277.19,2324.26,2332.37,2359.84,2381.16,2388.74,2432.97,2489.54,2547.7,2579.25,2657.85,2736.44,2917.04
51489,133,344,0.74,2.22,-253.26,-215.67,-179.93,-142.38,-104.83,-65.33,-24.01,21.12,68.02,111.25,156.29,199.6,242.79,287.92,333.05,378.13,425.04,470.17,515.3,560.39,607.3,652.42,697.47,738.92,783.96,827.14,868.51,911.08,950.37,984.58,1010.49,1028.08,1045.01,1060.25,1075.81,1091.01,1106.03,1121.13,1135.7,1149.85,1164.6,1178.81,1193.03,1207.43,1222.17,1236.49,1251.06,1265.56,1279.85,1294.88,1308.92,1323.67,1337.71,1352.74,1366.78,1381.35,1395.39,1409.89,1424.35,1439.13,1454.58,1469.61,1483.55,1498.93,1513.5,1529.33,1544.96,1560.51,1574.31,1589.58,1605.31,1621.29,1638.01,1651.87,1666.62,1681.65,1698.08,1714.98,1731.41,1746.16,1763.96,1778.53,1793.7,1810.77,1828.47,1847.4,1867.5,1885.45,1903.4,1925.08,1946.75,1960.9,1977.97,2007.46,2025.34,2063.91,2103.89,2143.69,2179.52,2246
51553,461,869,0.84,1.78,-133.22,-91.62,-46.92,-8.56,34.36,75.43,111.61,148.12,184.75,223.18,262.86,299.04,337.46,374.96,411.93,446.71,481.04,514.9,549.69,584.08,618.27,652.13,685.26,717.74,750.14,781.03,813.56,846.83,877.58,909.66,939.19,967.67,994.14,1018.38,1040.09,1060.51,1080.92,1100.95,1119.99,1138.92,1157.97,1176.74,1195.36,1213.12,1232.28,1249.88,1267.25,1284.85,1301.39,1318.6,1337.49,1353.92,1372.11,1387.63,1405.39,1422.52,1440.08,1456.08,1473.64,1492.41,1507.74,1524.95,1541.65,1556.95,1573.37,1589.45,1607.05,1624.88,1639.12,1654.88,1670.56,1686.56,1701.5,1716.72,1734.55,1752.11,1768.85,1783.79,1801.55,1818.33,1834.13,1846.76,1863.27,1880.67,1897.02,1915.44,1939.46,1953.93,1973.21,1987.29,2025.89,2049.55,2076.42,2105.95,2128.56,2148.82,2168.57,2196.5,2218.44,2246.09
51713,478,999,0.97,2.21,-76.25,-43,-10.12,23.13,56,88.69,121.37,154.8,187.31,219.62,252.5,285.37,317.68,350,381.19,413.88,446.38,479.06,511.94,544.44,576.75,609.06,641.57,673.69,705.82,737.95,769.7,801.08,831.89,862.35,892.78,922.49,951.38,977.28,1000.22,1019.87,1036.57,1052.41,1067.95,1083.49,1098.18,1112.87,1127.55,1142.23,1156.34,1170.74,1185.14,1199.25,1213.37,1227.76,1242.15,1256.26,1269.8,1283.62,1297.43,1311.25,1324.8,1338.32,1351.86,1365.67,1379.21,1392.74,1406.58,1420.38,1434.2,1448.31,1461.85,1475.09,1488.63,1502.74,1515.98,1529.22,1541.9,1555.71,1568.95,1581.91,1595.46,1610.13,1625.68,1638.93,1652.74,1666.87,1684.12,1699.39,1713.78,1729.61,1745.74,1761.3,1780.6,1799.02,1816.29,1834.71,1851.43,1870.14,1890.6,1914.2,1939.81,1968.9,2003.45,2050.98
51729,316,531,1.67,2.84,-18.97,27.03,65.13,95.07,159.82,202.05,249.7,294.25,346.1,394.36,445.36,497.82,549,602.49,640.58,688.66,728.4,761.93,795.58,832.89,862.04,893.87,923.63,961.3,992.09,1019.41,1048.27,1071.73,1099.12,1124.54,1149.09,1171.93,1193.3,1212.75,1233.33,1253.61,1276.24,1301.88,1322.11,1340.34,1361.4,1383.99,1401.21,1418.87,1438.36,1462.74,1481.88,1501.33,1518.21,1534.99,1552.65,1569.09,1586.88,1609.82,1627.79,1642.87,1660.88,1676.75,1695.9,1715.78,1727.16,1749.88,1766.89,1780.93,1792.74,1824.27,1845.51,1860.16,1872.32,1884.67,1907.95,1918.89,1927.66,1948.59,1966.38,1991.23,2009.2,2019.8,2037.68,2052.58,2066.28,2073.47,2090.04,2098.46,2139.41,2157.81,2188.11,2194.09,2198.01,2235.95,2262.94,2284.09,2292.88,2301.66,2314.13,2335.68,2357.22,2365.27,2373.31,2391.44
51745,413,831,0.87,1.88,-167.57,-130.02,-94.44,-63.94,-27.39,11.69,46.02,83.83,118.89,161.76,198.81,236.89,272.98,309.77,345.85,381.67,419.76,454.54,491.1,530.18,567.76,603.05,640.9,676.95,713.27,747.59,782.62,818.67,854.22,889.31,924.6,957.4,986.24,1011.45,1032.79,1053.46,1072.7,1092.75,1112.92,1131.48,1150.78,1170.09,1189.14,1207.33,1224.84,1244.46,1263.52,1281.28,1299.65,1316.98,1335.42,1353.79,1371.37,1389.81,1409.29,1426.93,1444.31,1462.76,1483.11,1501.55,1518.43,1534.9,1551.41,1569.3,1584.02,1600.67,1614.59,1631.73,1652.89,1669.23,1693.92,1712.66,1730.98,1750.59,1765.01,1781.09,1798.48,1815.69,1829.04,1851.5,1869.7,1886.9,1903.84,1921.54,1949.26,1963.3,1986.33,2004.39,2039.04,2059.89,2069.3,2082.35,2114.84,2123.25,2170.21,2190.69,2217.3,2286.6,2326.93,2354.35
51985,335,616,1.45,2.8,-97.06,-52.84,-3.47,41.9,87.54,132.36,175.12,218.78,260.12,301.72,342.77,383.86,424.34,461.06,499.31,537.18,574.5,610.4,645.18,679.88,712.86,746.78,779.25,811.63,842.38,874.81,905.77,934.63,963.8,989.66,1014.6,1036.17,1055.85,1075.22,1094.29,1112.59,1131.54,1150.17,1168.09,1185.9,1202.52,1220,1237.7,1254.97,1272.18,1288.58,1304.81,1320.88,1337.11,1354.16,1371.37,1387.66,1403.18,1418.43,1434.28,1450.08,1465.44,1480.69,1496.49,1513.97,1530.69,1544.37,1558.96,1572.91,1588.49,1602.32,1618.93,1633.53,1648.13,1663.76,1678.47,1691.87,1706.63,1721.23,1737.08,1754.29,1768.72,1781.25,1793.4,1811.05,1823.96,1838.99,1855.93,1874.07,1889.48,1905.01,1921.95,1941.88,1958.44,1980.5,1994.23,2010.68,2036.33,2053.22,2062.04,2106.76,2128.22,2156.16,2202.31,2276.76
52065,1017,1746,0.78,1.42,-127.51,-86.67,-54.1,-10.23,39.27,73.68,117.12,156.17,193,229.11,275.4,317.42,366.07,408.99,445.67,478.81,520.51,551.19,589.86,630.61,664.55,698.59,728.23,759.38,790.01,819.89,850.76,880.26,911.46,940.91,967.91,994.07,1023.45,1045.25,1072,1091.17,1116.83,1139.47,1161.7,1184.75,1206.73,1230.81,1250.92,1273.98,1299.13,1320.73,1340.86,1360.63,1383.04,1403.02,1426.87,1448.46,1473.38,1495.76,1517.97,1533.02,1561.01,1576.81,1597.83,1627.67,1646.35,1671.2,1681.75,1707.45,1730.55,1751.88,1774.48,1800.27,1826.02,1842.24,1868.39,1893.9,1930.46,1947.5,1959.67,1975.71,2001.86,2018.31,2059.69,2069.16,2083.33,2099.33,2115.58,2151.8,2187.61,2193.38,2241.53,2249.37,2292.29,2294.35,2300.56,2313.35,2341.52,2378.76,2442.52,2444.37,2446.21,2535.59,2624.97,2658.5
52225,309,511,1.41,2.51,-20.39,31.71,82.12,119.76,153.84,188.53,220.43,244.39,289.8,332.44,362.16,393.58,429.98,459.71,499.21,535.62,567.35,601.12,633.77,663.81,695.4,734.59,764.77,799.31,826.86,851.59,881.14,912.09,940.27,970.91,997.12,1026.82,1052.05,1078.42,1107.74,1131.08,1158.51,1182.22,1203.06,1227.68,1247.23,1270.12,1298.38,1323.15,1348.38,1369.82,1391.2,1415.98,1438.93,1454.01,1472.12,1496.44,1526.22,1552.59,1566.07,1590.39,1614.33,1645.86,1665.1,1691.7,1709.27,1727.99,1743.29,1757.92,1775.11,1791.4,1804.14,1818.99,1837.4,1863.84,1876.04,1889.99,1910.67,1935.67,1954.55,1975.61,1993.18,2040.01,2056.75,2068.72,2113.05,2147.59,2160.04,2200.02,2205.33,2211.03,2257.99,2265.41,2266.02,2288.52,2292.62,2305.54,2318.45,2324.9,2331.35,2426.69,2522.03,2617.37,2626.23,2635.1
52241,434,780,1.51,2.86,-124.75,-86.36,-48.31,-6.56,36.52,85,131.09,172.24,214.25,263.33,306.88,350.08,393.65,438.76,482.67,525.51,567.16,609.04,650.21,691.11,731.92,770.09,807.77,843.04,879.86,916.25,949.12,981.69,1013.38,1039.29,1064.4,1090.64,1115.43,1138.69,1160.91,1183.26,1204.58,1224.9,1246.35,1267.62,1288.9,1308.45,1329.45,1348.46,1367.38,1386.13,1404.69,1421.99,1439.37,1455.32,1473.97,1490.4,1509.83,1528.6,1547.22,1563.3,1579.11,1595.27,1610.8,1627.51,1643.67,1660.38,1676.06,1690.92,1703.65,1721.08,1737.7,1756.22,1769.54,1783.18,1797.32,1810.83,1823.42,1836.94,1855.49,1874.36,1891.16,1901.78,1916.08,1930.99,1947.22,1955.2,1972.31,1992.55,2002.54,2013.13,2023.21,2033.78,2039.38,2060.15,2075.24,2084.31,2097.23,2118.27,2135.07,2160.99,2196.09,2219.52,2230.37,2265.23
52257,352,688,0.78,1.63,-154.88,-121.19,-85.68,-44.94,-11.01,24.5,60.1,100.93,141.66,180.9,221.6,255.48,297.97,333.72,371.02,406.57,442.02,479.38,514.92,550.52,584.4,619.72,655.33,689.11,722.92,756.64,790.42,822.32,853.18,885.65,918.17,948.4,976.14,1004.54,1025.98,1045.85,1064.81,1084.3,1103.78,1123.77,1142.75,1162.42,1182.62,1203.02,1221.66,1240.84,1258.19,1275.13,1294.62,1313.18,1331.85,1350,1370.59,1387.11,1404.7,1421.72,1441.2,1460.79,1478.65,1499.13,1521.66,1540.34,1561.11,1578.57,1596.45,1614.39,1629.81,1646.35,1667.25,1686.11,1705.7,1728.02,1747.48,1765.15,1783.01,1802.36,1819.01,1834.72,1851.58,1874.71,1898.95,1913.37,1938.03,1950.6,1965.41,1978.81,2010.74,2025.66,2053.36,2070.72,2100.13,2148.82,2176.23,2206.04,2229.49,2250.18,2292.99,2416.18,2441.2,2715.84
52481,307,625,1.11,2.34,-242.06,-210.44,-178.51,-144.09,-110.56,-71.43,-34.47,2.17,40.98,80.43,118.28,157.15,195.65,234.45,271.74,312.71,353.17,392.93,433.97,472.71,514.7,554.78,596.14,637.11,677.83,716.63,756.72,796.48,835.61,873.52,911.7,948.02,980.28,1009.1,1034.07,1058.06,1081.15,1103.34,1124.75,1145,1165.73,1185.99,1206.88,1225.59,1245.67,1265.68,1284.05,1302.85,1321.69,1340.5,1359.93,1379.2,1396.19,1414.33,1432.87,1450.61,1467.35,1484.68,1500.77,1517.53,1534.28,1550.14,1565.6,1581.86,1598.27,1617.39,1634.3,1651.04,1667.87,1683.83,1698.88,1713.43,1728.16,1741.89,1756.69,1770.52,1783.61,1795.56,1814.93,1833.22,1847.43,1863.3,1876.25,1885.49,1895.67,1912.08,1929.32,1943.24,1960.88,1976.66,1995.13,2016.68,2034.65,2049.05,2060.27,2085.88,2096.6,2128.41,2148.26,2165.59
52497,299,527,1.88,3.66,97.63,144.13,189.41,237.11,282.59,324.95,368.52,405.64,445.23,483.61,522.75,558.16,595.84,632.26,669.38,705.04,738.73,773.44,805.82,836.65,867.63,896.64,927.67,957.44,983.34,1008.66,1032.41,1054.92,1076.54,1096.76,1117.83,1137.09,1155.86,1174.23,1192.97,1211.71,1230.97,1249.89,1267.56,1285.93,1303.7,1321.7,1337.67,1354.08,1371.38,1387.94,1405.2,1420.68,1436.1,1452.58,1469.06,1485.44,1500.96,1517.85,1534.74,1550.3,1567.12,1582.16,1598.57,1615.94,1629.21,1645.96,1662.4,1677.93,1690.68,1705.68,1719.69,1735.7,1748.82,1764.78,1779.42,1792.98,1806.11,1820.22,1831.98,1850.24,1861.03,1878.92,1895.33,1907.86,1921.13,1939.02,1949.77,1961.56,1974.68,1993.53,2014.67,2028.2,2040.77,2059.17,2065.6,2077.99,2102.71,2143.22,2178.81,2185.98,2211.82,2242.24,2271.77,2347.43
52513,983,1789,0.67,1.47,111.48,155.85,198.68,238.94,279.77,318.36,360.74,397.49,437.75,472.1,504.71,542.16,576.95,613.25,650.41,685.61,721.48,753.15,788.04,822.37,855.77,886.81,918.81,949.55,976.94,1001.13,1025.92,1048.79,1069.67,1089.75,1108.96,1130.89,1151.81,1170.95,1190.77,1210.98,1231.24,1249.02,1268.27,1286.83,1304.56,1321.78,1339.87,1359.55,1377.89,1396.77,1412.06,1429.92,1446.88,1462.38,1479.93,1495.54,1513.62,1530.23,1545.87,1563.12,1577.3,1595.39,1610.33,1627.01,1643.25,1657.59,1676.2,1692.09,1705.4,1726.59,1742.8,1758.66,1774.66,1787.53,1800.19,1813,1828.89,1842.34,1852.23,1867.5,1887.52,1902.09,1912.66,1928.89,1937.04,1949.43,1967.66,1981.32,1997.12,2015.15,2032.58,2074.21,2098.62,2114.87,2134.15,2153.57,2161.93,2189.51,2200.97,2205.71,2247.98,2274.77,2284.45,2324.13
52561,1546,3106,0.92,2.04,205.48,243.47,282.79,321.1,357.5,394.04,430.6,466.66,500.63,533.44,565.95,597.81,629.17,660.06,690.79,720.71,749.82,778.77,807.23,835.05,862.71,890.2,917.2,943.23,967.97,989.86,1009.77,1026.89,1042.62,1057.8,1073.18,1087.81,1102.2,1116.35,1130.53,1144.68,1158.65,1172.49,1186.71,1200.82,1214.25,1227.99,1241.76,1255.46,1269.02,1282.45,1296.19,1309.51,1322.84,1336.81,1350.17,1363.46,1376.37,1389.77,1402.82,1415.63,1428.23,1440.69,1453.98,1467.07,1479.77,1492.17,1505.43,1517.69,1529.74,1543.17,1555.32,1568.51,1581.59,1594.64,1607.69,1620.47,1634.03,1646.77,1659.82,1671.6,1683.62,1696.29,1710.34,1724.38,1736.02,1749.21,1761.33,1777.2,1788.43,1802.34,1816.28,1830.67,1843.89,1856.39,1871.77,1882.97,1897.97,1915.35,1931.97,1951.03,1968.41,1989.49,2033.96,2088.77
52737,132,324,0.54,1.51,-241.93,-204.05,-165.12,-129,-86.91,-49.03,-12.21,27.43,63.55,103.18,140.01,178.94,216.82,254.35,292.93,331.86,368.69,405.16,441.29,478.11,512.14,547.56,583.68,618.41,654.18,688.9,722.22,755.19,790.26,826.39,859.71,892.68,925.29,955.23,981.9,1004.26,1022.11,1038.82,1052.03,1066.08,1080.46,1093.67,1107.88,1122.1,1136.4,1150.77,1165.07,1179.04,1193.42,1207.72,1223.1,1236.39,1250.68,1266.07,1281.85,1297.56,1313.18,1329.9,1345.44,1361.07,1378.02,1393.56,1410.68,1429.89,1449.34,1467.38,1485.74,1504.19,1523.56,1540.19,1559.4,1576.59,1597.54,1620.89,1641.27,1659.87,1683.07,1702.76,1726.04,1742.83,1765.02,1792.2,1817.74,1833.76,1855.87,1882.97,1914.71,1937.66,1958.28,1991.02,2011.64,2043.29,2070.31,2092.42,2109.29,2148.2,2185.85,2207.64,2297.24,2399.73
52769,205,455,0.84,2.03,-297.3,-260.72,-226.82,-189.41,-150.55,-108.18,-70.05,-30.05,6.12,46.53,85.08,124.35,161.66,201.34,240.61,280.61,321.02,364.52,402.97,445.34,486.06,528.84,569.98,611.11,652.75,697.3,738.94,779.25,819.38,861.86,903.89,943.57,978.32,1009.3,1032.71,1053.4,1073.21,1093.3,1112.23,1131.71,1150.62,1170.42,1188.72,1206.72,1224.43,1242.72,1260.72,1278.43,1297.02,1314.14,1333.93,1351.04,1369.62,1386.45,1404.44,1423.34,1442.53,1459.34,1475.85,1493.24,1509.45,1525.05,1540.95,1555.96,1571.87,1589.25,1606.66,1623.16,1641.46,1660.08,1681.35,1703.28,1720.07,1737.77,1756.08,1777.08,1795.66,1811.29,1828.39,1846.39,1869.78,1886.87,1905.49,1923.2,1943.89,1964.29,1982.59,1998.49,2010.82,2036.29,2056.4,2074.39,2101.71,2134.42,2150.01,2181.18,2228.32,2301.22,2331.83,2372.31
52993,255,502,0.80,1.72,-46.88,-17.16,19.3,67.4,103.55,143.69,182.6,211.7,251.84,289.22,321.38,358.15,396.45,433.21,469.36,502.76,538.6,577.82,612.75,645.22,683.21,717.22,754.9,795.04,830.58,870.71,904.72,939.34,972.65,1005.86,1030.79,1056.74,1081.03,1104.68,1127.22,1146.4,1168.46,1188.27,1205.69,1231.26,1252.35,1272.33,1291.99,1314.21,1335.14,1354.48,1374.61,1392.53,1416.01,1438.55,1458.37,1479.46,1505.36,1522.93,1542.91,1566.89,1587.19,1609.39,1628.58,1660.37,1685.16,1710.56,1724.96,1743.5,1764.43,1786.95,1809.01,1835.86,1856.8,1873.26,1888.29,1904.91,1937.83,1957.17,1979.7,1999.04,2011.66,2024.78,2043.48,2052.74,2067.12,2104.69,2129.93,2137.76,2166.53,2177.08,2190.67,2194.34,2219.59,2244.05,2265.31,2295.03,2313.73,2335.8,2382.93,2480.11,2524.54,2568.96,2584.38,2599.8
53249,1093,2336,0.89,1.98,84.31,123.83,163.54,202.21,240.49,277.62,315.46,349.67,384.83,420.07,454.49,488.3,520.71,553.88,586.04,617.03,647.72,678.78,709.77,739,768.23,797.11,825.42,853.19,880.42,907.37,933.68,958.76,981.42,1001.35,1018.71,1033.68,1048.1,1061.92,1075.67,1088.82,1102.11,1115.38,1128.29,1141.08,1153.99,1166.43,1178.98,1191.41,1203.72,1216.27,1228.7,1240.77,1252.72,1264.91,1277.1,1289.28,1301.36,1313.52,1325.49,1337.79,1349.99,1361.83,1374.25,1386.19,1398.38,1410.21,1421.55,1433.26,1445.2,1457.39,1468.75,1481.54,1493.96,1505.79,1517.98,1529.56,1541.16,1554.2,1566.61,1579.52,1593.29,1606.32,1619.7,1632.99,1647.36,1660.99,1674.62,1689.47,1703.12,1718.68,1733.65,1749.69,1768.04,1787,1803.77,1825.72,1843.72,1864.22,1886.56,1921.78,1963.66,1999.28,2035.62,2110.07
53505,322,600,1.50,2.97,-179.54,-137.37,-95.24,-50.83,-9.8,31.83,74.53,118.91,161.65,204.38,248.76,292.53,334.73,375.86,417.43,456.85,496.74,535.06,573.84,611.63,647.74,684.89,720.89,755.87,790.34,823.53,856.83,889.06,920.69,952.24,981.11,1006.32,1028.39,1049.26,1069.38,1088.56,1107.62,1126.03,1144.74,1163.1,1180.81,1198.29,1214.82,1231.89,1248.2,1264.68,1281.45,1297.75,1314.53,1330.54,1346.02,1360.74,1376.52,1391.18,1406.6,1421.91,1437.39,1452.64,1466.37,1481.32,1496.45,1510.82,1525.77,1540.2,1556.33,1570.29,1585.89,1600.38,1615.51,1629.81,1642.25,1656.33,1670.34,1683.13,1695.91,1711.45,1723.54,1740.13,1755.32,1769.63,1783.59,1799.83,1814.67,1830.51,1848.87,1871.38,1882.82,1898.95,1913.32,1927.86,1947.33,1962.41,1987.16,2010.61,2039.47,2063.16,2091.26,2118.35,2163.86,2203.98
53537,113,314,0.61,1.98,-425.6,-400.88,-374.52,-349.8,-321.81,-295.46,-268.13,-239.18,-210.23,-182.9,-153.28,-121.73,-90.18,-56.99,-21.87,14.58,50.37,87.78,127.13,167.82,208.8,250.45,295,339.91,384.16,429.37,476.22,523.07,571.55,620.99,670.44,719.88,771.35,820.11,868.89,915.74,959.02,994.3,1019.29,1037.23,1054.14,1072.07,1087.56,1104.07,1120.74,1137.32,1153.75,1170.33,1186,1202.5,1219.17,1235.84,1252.42,1268.93,1285.43,1302.02,1317.76,1335.44,1351.1,1368.01,1384.44,1402.52,1419.27,1435.86,1452.12,1467.7,1485.7,1502.37,1519.45,1536.44,1556.19,1573.51,1590.02,1608.67,1625.18,1643.75,1660.83,1677.17,1695.99,1712.41,1728.84,1745.51,1766.07,1786.47,1805.29,1820.54,1842.68,1864.34,1881.25,1901.41,1919.82,1948.33,1981.34,1996.51,2022.91,2066.84,2102.41,2146.53,2184.66,2226.39
